text,label
Islamic group posts alleged pictures of Nepalese abducted in Iraq (AFP). AFP - An Islamic militant group published on a website the alleged pictures of twelve Nepalese citizens whom it said it had abducted for cooperating with US forces in Iraq.,World
"Report: Los Alamos lab needs better hardware inventory. In a report this week, the U.S. Department of Energy said inventory controls at the Los Alamos National Laboratory were not robust enough, and some computers were never entered into the lab's inventory database.",Sci_Tech
Rise of the Robots: Segway Platform Gives Mechanoids Motion (SPACE.com). SPACE.com - A military project aimed at building smarter robots has given researchers the wheels they need to make their automatons go.,Sci_Tech
In search of the albino elephant. Tom Parker heads out for a sighting of the rare white elephant in Sri Lanka.,Sci_Tech
"Columnists: Phishing For Savvy Users. Recent ""phishing"" episodes are still often overlooked by tech-savvy users, but a lesson in history shows how entire nations have been fooled.",Sci_Tech
Red Hat hit by security-update email scam. Red Hat is warning users that an email purporting to be a security update may contain malicious code. The email - which began appearing last Friday - uses a securityredhat,Sci_Tech
"ONLINE GUY: Firefox gets raves from readers. A few weeks ago I suggested you try a new Internet browser, Firefox. And many of you did. You liked it, for the most part. One thing I forgot to mention was Apple Macintosh users need to be running OS X to",Sci_Tech
"NTT DoCoMo, mmO2 to #39;partner #39; on UK i-mode. British mobile phone network O2 will launch an i-mode service next year after licensing the technology from Japanese telco NTT DoCoMo, newspaper reports have claimed.",Sci_Tech
"Bomb at India Independence Parade Kills 15 (AP). AP - A bomb exploded during an Independence Day parade in India's remote northeast Sunday, killing at least 15 people, including schoolchildren, while a rocket attack during a celebration at a school in the separatist region of Kashmir injured 17, officials said.",World
"Britain Say 'Miracle Baby' Was a Fraud (AP). AP - An infertile Nigerian couple who believed a self-styled preacher's claim that their child was miraculously conceived were really the victim of greedy international child traffickers, a British judge ruled Friday.",World
"Oil Falling as Fuel Costs Hit Economy. LONDON (Reuters) - Oil prices fell again on Tuesday, taking U.S. crude below $53 a barrel, on signs that high energy costs are slowing the economic growth that has fueled this year's sharp increase in world oil consumption.",Business
"Berlusconi gets on early election footing (AFP). AFP - Italy's Prime Minister Silvio Berlusconi has put his centre-right government on an election footing by announcing a cut in income tax in a bid to win back voters' confidence, with polls still 18 months away.",Business
"Bush Hits Kerry on U.S. Needing 'Global Test' (Reuters). Reuters - President Bush said on Saturday Democrat John Kerry's debate remark that U.S. preemptive military action should be subject to a ""global test"" would give other nations a veto over American national security decisions.",World
Israeli ministers back compensation plan for Gaza settlers. JERUSALEM : Israeli ministers approved a compensation package for settlers due to be uprooted from their homes as Prime Minister Ariel Sharon rejected calls to submit his Gaza pullout plan to a referendum.,World
"Oil prices up on Yukos woes. NEW YORK -- Oil prices broke above $46 yesterday after Russian oil giant Yukos said it would cut some oil shipments to China, the first toll on exports from the company's financial turmoil.",Business
"Amazon to Take Searches on Web to a New Depth. Amazon.com, the e-commerce giant, plans to take aim at the Internet search king Google with an advanced technology that the company says will take searches beyond",Business
"Transsexual drives off to score a first on the golf course. Golf is not a sport renowned for being at ease with gender issues. Many of the game #39;s great clubs refuse to admit women, and the occasional inclusion of women in men #39;s professional tournaments has caused consternation from Arran to Augusta.",Sports
"UPDATE 1-Argentina files $100 bln restructuring with US SEC. Argentina submitted on Monday to the US Securities and Exchange Commission its offer to restructure $100 billion in defaulted debt, clearing the way for a world-record debt swap, Economy Ministry spokesman",Business
NBA Today (AP). AP - Seattle at Portland (10 p.m. EST). The SuperSonics (13-2) have the NBA's top record and are off to their best start since going 14-1 in the 1993-94 season.,Sports
"Mailbag: Readers right? You be the judg. First, thanks to all those Bengals fans who wrote to complain about the dig on their team #39;s uniforms. Yeah, this time of year I like pumpkin pie and sweet potatoes, too, but not when I have to wear them on Sundays.",Sports
"Implanted Lens Sharpens Blurred Vision. WASHINGTON - There's a new option for people who suffer from extreme nearsightedness, whose world loses its crisp edge just a few inches from their noses. The first implantable lens for nearsightedness was approved Monday by the Food and Drug Administration...",World
"Heat coast to easy win over Nets. EAST RUTHERFORD, New Jersey (Ticker) -- While Shaquille O #39;Neal was not at full strength in his debut for the Miami Heat, the New Jersey Nets already are looking pretty sick.",Sports
"Stewart Backs Earnhardt on NASCAR Penalty (AP). AP - Tony Stewart took a verbal swipe at NASCAR on Saturday, insisting friend and competitor Dale Earnhardt Jr. should not have lost points for cursing during a live TV interview last weekend.",Sports
"Banks, insurers lead Nikkei higher. Japanese stocks rose on Tuesday on expectations that a Government report later today would provide further evidence of strength in the world #39;s second-largest economy.",Business
"UPDATE 2-GE sells India back office unit stake for $500 mln. General Electric Co. (GE.N: Quote, Profile, Research) , the world #39;s top conglomerate, said on Monday it had sold a majority of its pioneering Indian back",Business
Nigeria police 'kill 27 Taleban'. Security forces in Nigeria say they have killed 27 Muslim militants who staged attacks in the north east.,World
"Pier 1 Shares Up. Home furnishings retailer Pier 1 Imports Inc. (PIR.N: Quote, Profile, Research) on Tuesday posted a sharp fall in third-quarter earnings, but its share price jumped as analysts had feared worse news.",Business
"Five Killed as Typhoon Tears Across Southern Japan. Typhoon Chaba tore across southwestern Japan Monday, killing at least five people and knocking out electricity for thousands as it swirled its way north, dumping heavy rain and whipping up huge seas.",World
"Romanian Election also the subject of corruption. As the voting gets underway, in what is expected to be a tight race, there are already election fears of fraud. Many are worried that the PSD (Social Democrats) might attempt to manipulate the voting in some way.",World
"Feeley Will Start Next Game for Dolphins (AP). AP - Quarterback A.J. Feeley will remain in the Miami Dolphins' lineup #151; at least for now. Feeley played well enough coming off the bench in the Dolphins' season-opening loss to earn a start this week at Cincinnati, coach Dave Wannstedt said Sunday.",Sports
"Movie studios sue US, European file-sharing #39;parasites #39;. LOS ANGELES - Movie studios have expanded their fight against illegal downloading, suing more than 100 US and European-based computer services that transmit movie files across Internet file-sharing networks.",Sci_Tech
"Ibrahim Wins Egypt's First Gold in 56 Years. ATHENS (Reuters) - Greco-Roman wrestler Karam Ibrahim won Egypt's first Olympic gold medal in 56 years on Thursday, crushing Ramaz Nozadze of Georgia in just over three minutes to lift the 96kg title in Athens.",Sports
"Troussier sets to take over Marseille. Olympique Marseille expected to reach a deal with former Japan coach Philippe Troussier quot;within 48 hours quot;, said the French first division club Thursday.",Sports
"Tennis: Dent Advances in Japan Open. Seventh-seed Taylor Dent of the United States advanced with a 6-3, 6-4 over Tomas Zib of the Czech Republic in second-round action at the Japan Open tennis tournament in Tokyo.",Sports
India and Iran in gas partnership. A major Indian state-owned oil company signs up to a joint venture to develop a gas field and liquefaction plant in Iran.,Business
"In Haiti, Peacekeepers Take on Militants (AP). AP - Using armored cars and earth movers, U.N. peacekeepers and Haitian police moved into an area early Sunday controlled by militants loyal to ousted President Jean-Bertrand Aristide, protecting workers removing burned out cars used as road blocks.",World
